,country,date,case,death,population,density,size,ratio,ratio_death,start_date,start_death_date,age,age_death
7103.0,Switzerland,2020-02-20,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-12.0,-22.0
7104.0,Switzerland,2020-02-21,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-11.0,-21.0
7105.0,Switzerland,2020-02-22,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-10.0,-20.0
7106.0,Switzerland,2020-02-23,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-9.0,-19.0
7107.0,Switzerland,2020-02-24,0.0,0.0,8654.618,219.01553800992,39516.00000000001,0.0,0.0,2020-03-03,2020-03-13,-8.0,-18.0
7108.0,Switzerland,2020-02-25,1.0,0.0,8654.618,219.01553800992,39516.00000000001,0.011554524994632923,0.0,2020-03-03,2020-03-13,-7.0,-17.0
7109.0,Switzerland,2020-02-26,1.0,0.0,8654.618,219.01553800992,39516.00000000001,0.011554524994632923,0.0,2020-03-03,2020-03-13,-6.0,-16.0
7110.0,Switzerland,2020-02-27,8.0,0.0,8654.618,219.01553800992,39516.00000000001,0.09243619995706338,0.0,2020-03-03,2020-03-13,-5.0,-15.0
7111.0,Switzerland,2020-02-28,8.0,0.0,8654.618,219.01553800992,39516.00000000001,0.09243619995706338,0.0,2020-03-03,2020-03-13,-4.0,-14.0
7112.0,Switzerland,2020-02-29,18.0,0.0,8654.618,219.01553800992,39516.00000000001,0.2079814499033926,0.0,2020-03-03,2020-03-13,-3.0,-13.0
7113.0,Switzerland,2020-03-01,27.0,0.0,8654.618,219.01553800992,39516.00000000001,0.3119721748550889,0.0,2020-03-03,2020-03-13,-2.0,-12.0
7114.0,Switzerland,2020-03-02,42.0,0.0,8654.618,219.01553800992,39516.00000000001,0.48529004977458273,0.0,2020-03-03,2020-03-13,-1.0,-11.0
7115.0,Switzerland,2020-03-03,56.0,0.0,8654.618,219.01553800992,39516.00000000001,0.6470533996994436,0.0,2020-03-03,2020-03-13,0.0,-10.0
7116.0,Switzerland,2020-03-04,90.0,0.0,8654.618,219.01553800992,39516.00000000001,1.039907249516963,0.0,2020-03-03,2020-03-13,1.0,-9.0
7117.0,Switzerland,2020-03-05,114.0,1.0,8654.618,219.01553800992,39516.00000000001,1.3172158493881532,0.011554524994632923,2020-03-03,2020-03-13,2.0,-8.0
7118.0,Switzerland,2020-03-06,214.0,1.0,8654.618,219.01553800992,39516.00000000001,2.4726683488514456,0.011554524994632923,2020-03-03,2020-03-13,3.0,-7.0
7119.0,Switzerland,2020-03-07,268.0,1.0,8654.618,219.01553800992,39516.00000000001,3.096612698561623,0.011554524994632923,2020-03-03,2020-03-13,4.0,-6.0
7120.0,Switzerland,2020-03-08,337.0,2.0,8654.618,219.01553800992,39516.00000000001,3.893874923191295,0.023109049989265846,2020-03-03,2020-03-13,5.0,-5.0
7121.0,Switzerland,2020-03-09,374.0,2.0,8654.618,219.01553800992,39516.00000000001,4.321392347992712,0.023109049989265846,2020-03-03,2020-03-13,6.0,-4.0
7122.0,Switzerland,2020-03-10,491.0,3.0,8654.618,219.01553800992,39516.00000000001,5.673271772364765,0.03466357498389877,2020-03-03,2020-03-13,7.0,-3.0
7123.0,Switzerland,2020-03-11,652.0,4.0,8654.618,219.01553800992,39516.00000000001,7.533550296500666,0.04621809997853169,2020-03-03,2020-03-13,8.0,-2.0
7124.0,Switzerland,2020-03-12,652.0,4.0,8654.618,219.01553800992,39516.00000000001,7.533550296500666,0.04621809997853169,2020-03-03,2020-03-13,9.0,-1.0
7125.0,Switzerland,2020-03-13,1139.0,11.0,8654.618,219.01553800992,39516.00000000001,13.1606039688869,0.12709977494096214,2020-03-03,2020-03-13,10.0,0.0
7126.0,Switzerland,2020-03-14,1359.0,13.0,8654.618,219.01553800992,39516.00000000001,15.702599467706142,0.150208824930228,2020-03-03,2020-03-13,11.0,1.0
7127.0,Switzerland,2020-03-15,2200.0,14.0,8654.618,219.01553800992,39516.00000000001,25.41995498819243,0.1617633499248609,2020-03-03,2020-03-13,12.0,2.0
7452.0,US,2020-01-22,1.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.00030211238763900276,0.0,2020-03-12,2020-03-04,-50.0,-42.0
7453.0,US,2020-01-23,1.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.00030211238763900276,0.0,2020-03-12,2020-03-04,-49.0,-41.0
7454.0,US,2020-01-24,2.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.0006042247752780055,0.0,2020-03-12,2020-03-04,-48.0,-40.0
7455.0,US,2020-01-25,2.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.0006042247752780055,0.0,2020-03-12,2020-03-04,-47.0,-39.0
7456.0,US,2020-01-26,5.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.001510561938195014,0.0,2020-03-12,2020-03-04,-46.0,-38.0
7457.0,US,2020-01-27,5.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.001510561938195014,0.0,2020-03-12,2020-03-04,-45.0,-37.0
7458.0,US,2020-01-28,5.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.001510561938195014,0.0,2020-03-12,2020-03-04,-44.0,-36.0
7459.0,US,2020-01-29,5.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.001510561938195014,0.0,2020-03-12,2020-03-04,-43.0,-35.0
7460.0,US,2020-01-30,5.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.001510561938195014,0.0,2020-03-12,2020-03-04,-42.0,-34.0
7461.0,US,2020-01-31,7.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.0021147867134730194,0.0,2020-03-12,2020-03-04,-41.0,-33.0
7462.0,US,2020-02-01,8.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.002416899101112022,0.0,2020-03-12,2020-03-04,-40.0,-32.0
7463.0,US,2020-02-02,8.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.002416899101112022,0.0,2020-03-12,2020-03-04,-39.0,-31.0
7464.0,US,2020-02-03,11.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.0033232362640290302,0.0,2020-03-12,2020-03-04,-38.0,-30.0
7465.0,US,2020-02-04,11.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.0033232362640290302,0.0,2020-03-12,2020-03-04,-37.0,-29.0
7466.0,US,2020-02-05,11.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.0033232362640290302,0.0,2020-03-12,2020-03-04,-36.0,-28.0
7467.0,US,2020-02-06,11.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.0033232362640290302,0.0,2020-03-12,2020-03-04,-35.0,-27.0
7468.0,US,2020-02-07,11.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.0033232362640290302,0.0,2020-03-12,2020-03-04,-34.0,-26.0
7469.0,US,2020-02-08,11.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.0033232362640290302,0.0,2020-03-12,2020-03-04,-33.0,-25.0
7470.0,US,2020-02-09,11.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.0033232362640290302,0.0,2020-03-12,2020-03-04,-32.0,-24.0
7471.0,US,2020-02-10,11.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.0033232362640290302,0.0,2020-03-12,2020-03-04,-31.0,-23.0
7472.0,US,2020-02-11,12.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.003625348651668034,0.0,2020-03-12,2020-03-04,-30.0,-22.0
7473.0,US,2020-02-12,12.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.003625348651668034,0.0,2020-03-12,2020-03-04,-29.0,-21.0
7474.0,US,2020-02-13,13.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.003927461039307036,0.0,2020-03-12,2020-03-04,-28.0,-20.0
7475.0,US,2020-02-14,13.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.003927461039307036,0.0,2020-03-12,2020-03-04,-27.0,-19.0
7476.0,US,2020-02-15,13.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.003927461039307036,0.0,2020-03-12,2020-03-04,-26.0,-18.0
7477.0,US,2020-02-16,13.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.003927461039307036,0.0,2020-03-12,2020-03-04,-25.0,-17.0
7478.0,US,2020-02-17,13.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.003927461039307036,0.0,2020-03-12,2020-03-04,-24.0,-16.0
7479.0,US,2020-02-18,13.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.003927461039307036,0.0,2020-03-12,2020-03-04,-23.0,-15.0
7480.0,US,2020-02-19,13.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.003927461039307036,0.0,2020-03-12,2020-03-04,-22.0,-14.0
7481.0,US,2020-02-20,13.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.003927461039307036,0.0,2020-03-12,2020-03-04,-21.0,-13.0
7482.0,US,2020-02-21,15.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.0045316858145850415,0.0,2020-03-12,2020-03-04,-20.0,-12.0
7483.0,US,2020-02-22,15.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.0045316858145850415,0.0,2020-03-12,2020-03-04,-19.0,-11.0
7484.0,US,2020-02-23,15.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.0045316858145850415,0.0,2020-03-12,2020-03-04,-18.0,-10.0
7485.0,US,2020-02-24,51.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.015407731769589143,0.0,2020-03-12,2020-03-04,-17.0,-9.0
7486.0,US,2020-02-25,51.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.015407731769589143,0.0,2020-03-12,2020-03-04,-16.0,-8.0
7487.0,US,2020-02-26,57.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.01722040609542316,0.0,2020-03-12,2020-03-04,-15.0,-7.0
7488.0,US,2020-02-27,58.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.01752251848306216,0.0,2020-03-12,2020-03-04,-14.0,-6.0
7489.0,US,2020-02-28,60.0,0.0,331002.647,36.1853557615153,9147419.999999993,0.018126743258340166,0.0,2020-03-12,2020-03-04,-13.0,-5.0
7490.0,US,2020-02-29,68.0,1.0,331002.647,36.1853557615153,9147419.999999993,0.02054364235945219,0.00030211238763900276,2020-03-12,2020-03-04,-12.0,-4.0
7491.0,US,2020-03-01,74.0,1.0,331002.647,36.1853557615153,9147419.999999993,0.022356316685286207,0.00030211238763900276,2020-03-12,2020-03-04,-11.0,-3.0
7492.0,US,2020-03-02,98.0,6.0,331002.647,36.1853557615153,9147419.999999993,0.029607013988622272,0.001812674325834017,2020-03-12,2020-03-04,-10.0,-2.0
7493.0,US,2020-03-03,118.0,7.0,331002.647,36.1853557615153,9147419.999999993,0.03564926174140232,0.0021147867134730194,2020-03-12,2020-03-04,-9.0,-1.0
7494.0,US,2020-03-04,149.0,11.0,331002.647,36.1853557615153,9147419.999999993,0.04501474575821141,0.0033232362640290302,2020-03-12,2020-03-04,-8.0,0.0
7495.0,US,2020-03-05,217.0,12.0,331002.647,36.1853557615153,9147419.999999993,0.06555838811766361,0.003625348651668034,2020-03-12,2020-03-04,-7.0,1.0
7496.0,US,2020-03-06,262.0,14.0,331002.647,36.1853557615153,9147419.999999993,0.07915344556141873,0.004229573426946039,2020-03-12,2020-03-04,-6.0,2.0
7497.0,US,2020-03-07,402.0,17.0,331002.647,36.1853557615153,9147419.999999993,0.1214491798308791,0.005135910589863048,2020-03-12,2020-03-04,-5.0,3.0
7498.0,US,2020-03-08,518.0,21.0,331002.647,36.1853557615153,9147419.999999993,0.15649421679700343,0.006344360140419059,2020-03-12,2020-03-04,-4.0,4.0
7499.0,US,2020-03-09,583.0,22.0,331002.647,36.1853557615153,9147419.999999993,0.17613152199353863,0.0066464725280580604,2020-03-12,2020-03-04,-3.0,5.0
7500.0,US,2020-03-10,959.0,28.0,331002.647,36.1853557615153,9147419.999999993,0.28972577974580366,0.008459146853892078,2020-03-12,2020-03-04,-2.0,6.0
7501.0,US,2020-03-11,1281.0,36.0,331002.647,36.1853557615153,9147419.999999993,0.3870059685655626,0.010876045955004101,2020-03-12,2020-03-04,-1.0,7.0
7502.0,US,2020-03-12,1663.0,40.0,331002.647,36.1853557615153,9147419.999999993,0.5024129006436616,0.012084495505560112,2020-03-12,2020-03-04,0.0,8.0
7503.0,US,2020-03-13,2179.0,47.0,331002.647,36.1853557615153,9147419.999999993,0.658302892665387,0.014199282219033129,2020-03-12,2020-03-04,1.0,9.0
7504.0,US,2020-03-14,2727.0,54.0,331002.647,36.1853557615153,9147419.999999993,0.8238604810915605,0.01631406893250615,2020-03-12,2020-03-04,2.0,10.0
7505.0,US,2020-03-15,3499.0,63.0,331002.647,36.1853557615153,9147419.999999993,1.0570912443488707,0.019033080421257176,2020-03-12,2020-03-04,3.0,11.0
7614.0,United Kingdom,2020-01-22,0.0,0.0,67886.004,280.601843508453,241929.99999999988,0.0,0.0,2020-03-10,2020-03-14,-48.0,-52.0
7615.0,United Kingdom,2020-01-23,0.0,0.0,67886.004,280.601843508453,241929.99999999988,0.0,0.0,2020-03-10,2020-03-14,-47.0,-51.0
7616.0,United Kingdom,2020-01-24,0.0,0.0,67886.004,280.601843508453,241929.99999999988,0.0,0.0,2020-03-10,2020-03-14,-46.0,-50.0
7617.0,United Kingdom,2020-01-25,0.0,0.0,67886.004,280.601843508453,241929.99999999988,0.0,0.0,2020-03-10,2020-03-14,-45.0,-49.0
7618.0,United Kingdom,2020-01-26,0.0,0.0,67886.004,280.601843508453,241929.99999999988,0.0,0.0,2020-03-10,2020-03-14,-44.0,-48.0
7619.0,United Kingdom,2020-01-27,0.0,0.0,67886.004,280.601843508453,241929.99999999988,0.0,0.0,2020-03-10,2020-03-14,-43.0,-47.0
7620.0,United Kingdom,2020-01-28,0.0,0.0,67886.004,280.601843508453,241929.99999999988,0.0,0.0,2020-03-10,2020-03-14,-42.0,-46.0
7621.0,United Kingdom,2020-01-29,0.0,0.0,67886.004,280.601843508453,241929.99999999988,0.0,0.0,2020-03-10,2020-03-14,-41.0,-45.0
7622.0,United Kingdom,2020-01-30,0.0,0.0,67886.004,280.601843508453,241929.99999999988,0.0,0.0,2020-03-10,2020-03-14,-40.0,-44.0
7623.0,United Kingdom,2020-01-31,2.0,0.0,67886.004,280.601843508453,241929.99999999988,0.0029461153730598135,0.0,2020-03-10,2020-03-14,-39.0,-43.0
7624.0,United Kingdom,2020-02-01,2.0,0.0,67886.004,280.601843508453,241929.99999999988,0.0029461153730598135,0.0,2020-03-10,2020-03-14,-38.0,-42.0
7625.0,United Kingdom,2020-02-02,2.0,0.0,67886.004,280.601843508453,241929.99999999988,0.0029461153730598135,0.0,2020-03-10,2020-03-14,-37.0,-41.0
7626.0,United Kingdom,2020-02-03,2.0,0.0,67886.004,280.601843508453,241929.99999999988,0.0029461153730598135,0.0,2020-03-10,2020-03-14,-36.0,-40.0
7627.0,United Kingdom,2020-02-04,2.0,0.0,67886.004,280.601843508453,241929.99999999988,0.0029461153730598135,0.0,2020-03-10,2020-03-14,-35.0,-39.0
7628.0,United Kingdom,2020-02-05,2.0,0.0,67886.004,280.601843508453,241929.99999999988,0.0029461153730598135,0.0,2020-03-10,2020-03-14,-34.0,-38.0
7629.0,United Kingdom,2020-02-06,2.0,0.0,67886.004,280.601843508453,241929.99999999988,0.0029461153730598135,0.0,2020-03-10,2020-03-14,-33.0,-37.0
7630.0,United Kingdom,2020-02-07,3.0,0.0,67886.004,280.601843508453,241929.99999999988,0.0044191730595897205,0.0,2020-03-10,2020-03-14,-32.0,-36.0
7631.0,United Kingdom,2020-02-08,3.0,0.0,67886.004,280.601843508453,241929.99999999988,0.0044191730595897205,0.0,2020-03-10,2020-03-14,-31.0,-35.0
7632.0,United Kingdom,2020-02-09,3.0,0.0,67886.004,280.601843508453,241929.99999999988,0.0044191730595897205,0.0,2020-03-10,2020-03-14,-30.0,-34.0
7633.0,United Kingdom,2020-02-10,8.0,0.0,67886.004,280.601843508453,241929.99999999988,0.011784461492239254,0.0,2020-03-10,2020-03-14,-29.0,-33.0
7634.0,United Kingdom,2020-02-11,8.0,0.0,67886.004,280.601843508453,241929.99999999988,0.011784461492239254,0.0,2020-03-10,2020-03-14,-28.0,-32.0
7635.0,United Kingdom,2020-02-12,9.0,0.0,67886.004,280.601843508453,241929.99999999988,0.013257519178769162,0.0,2020-03-10,2020-03-14,-27.0,-31.0
7636.0,United Kingdom,2020-02-13,9.0,0.0,67886.004,280.601843508453,241929.99999999988,0.013257519178769162,0.0,2020-03-10,2020-03-14,-26.0,-30.0
7637.0,United Kingdom,2020-02-14,9.0,0.0,67886.004,280.601843508453,241929.99999999988,0.013257519178769162,0.0,2020-03-10,2020-03-14,-25.0,-29.0
7638.0,United Kingdom,2020-02-15,9.0,0.0,67886.004,280.601843508453,241929.99999999988,0.013257519178769162,0.0,2020-03-10,2020-03-14,-24.0,-28.0
7639.0,United Kingdom,2020-02-16,9.0,0.0,67886.004,280.601843508453,241929.99999999988,0.013257519178769162,0.0,2020-03-10,2020-03-14,-23.0,-27.0
7640.0,United Kingdom,2020-02-17,9.0,0.0,67886.004,280.601843508453,241929.99999999988,0.013257519178769162,0.0,2020-03-10,2020-03-14,-22.0,-26.0
7641.0,United Kingdom,2020-02-18,9.0,0.0,67886.004,280.601843508453,241929.99999999988,0.013257519178769162,0.0,2020-03-10,2020-03-14,-21.0,-25.0
7642.0,United Kingdom,2020-02-19,9.0,0.0,67886.004,280.601843508453,241929.99999999988,0.013257519178769162,0.0,2020-03-10,2020-03-14,-20.0,-24.0
7643.0,United Kingdom,2020-02-20,9.0,0.0,67886.004,280.601843508453,241929.99999999988,0.013257519178769162,0.0,2020-03-10,2020-03-14,-19.0,-23.0
7644.0,United Kingdom,2020-02-21,9.0,0.0,67886.004,280.601843508453,241929.99999999988,0.013257519178769162,0.0,2020-03-10,2020-03-14,-18.0,-22.0
7645.0,United Kingdom,2020-02-22,9.0,0.0,67886.004,280.601843508453,241929.99999999988,0.013257519178769162,0.0,2020-03-10,2020-03-14,-17.0,-21.0
7646.0,United Kingdom,2020-02-23,9.0,0.0,67886.004,280.601843508453,241929.99999999988,0.013257519178769162,0.0,2020-03-10,2020-03-14,-16.0,-20.0
7647.0,United Kingdom,2020-02-24,13.0,0.0,67886.004,280.601843508453,241929.99999999988,0.019149749924888788,0.0,2020-03-10,2020-03-14,-15.0,-19.0
7648.0,United Kingdom,2020-02-25,13.0,0.0,67886.004,280.601843508453,241929.99999999988,0.019149749924888788,0.0,2020-03-10,2020-03-14,-14.0,-18.0
7649.0,United Kingdom,2020-02-26,13.0,0.0,67886.004,280.601843508453,241929.99999999988,0.019149749924888788,0.0,2020-03-10,2020-03-14,-13.0,-17.0
7650.0,United Kingdom,2020-02-27,15.0,0.0,67886.004,280.601843508453,241929.99999999988,0.022095865297948603,0.0,2020-03-10,2020-03-14,-12.0,-16.0
7651.0,United Kingdom,2020-02-28,20.0,0.0,67886.004,280.601843508453,241929.99999999988,0.029461153730598134,0.0,2020-03-10,2020-03-14,-11.0,-15.0
7652.0,United Kingdom,2020-02-29,23.0,0.0,67886.004,280.601843508453,241929.99999999988,0.033880326790187855,0.0,2020-03-10,2020-03-14,-10.0,-14.0
7653.0,United Kingdom,2020-03-01,36.0,0.0,67886.004,280.601843508453,241929.99999999988,0.053030076715076646,0.0,2020-03-10,2020-03-14,-9.0,-13.0
7654.0,United Kingdom,2020-03-02,40.0,0.0,67886.004,280.601843508453,241929.99999999988,0.05892230746119627,0.0,2020-03-10,2020-03-14,-8.0,-12.0
7655.0,United Kingdom,2020-03-03,51.0,0.0,67886.004,280.601843508453,241929.99999999988,0.07512594201302525,0.0,2020-03-10,2020-03-14,-7.0,-11.0
7656.0,United Kingdom,2020-03-04,86.0,0.0,67886.004,280.601843508453,241929.99999999988,0.12668296104157198,0.0,2020-03-10,2020-03-14,-6.0,-10.0
7657.0,United Kingdom,2020-03-05,116.0,1.0,67886.004,280.601843508453,241929.99999999988,0.1708746916374692,0.0014730576865299068,2020-03-10,2020-03-14,-5.0,-9.0
7658.0,United Kingdom,2020-03-06,164.0,2.0,67886.004,280.601843508453,241929.99999999988,0.24158146059090468,0.0029461153730598135,2020-03-10,2020-03-14,-4.0,-8.0
7659.0,United Kingdom,2020-03-07,207.0,2.0,67886.004,280.601843508453,241929.99999999988,0.3049229411116907,0.0029461153730598135,2020-03-10,2020-03-14,-3.0,-7.0
7660.0,United Kingdom,2020-03-08,274.0,3.0,67886.004,280.601843508453,241929.99999999988,0.40361780610919445,0.0044191730595897205,2020-03-10,2020-03-14,-2.0,-6.0
7661.0,United Kingdom,2020-03-09,322.0,4.0,67886.004,280.601843508453,241929.99999999988,0.47432457506263,0.005892230746119627,2020-03-10,2020-03-14,-1.0,-5.0
7662.0,United Kingdom,2020-03-10,384.0,6.0,67886.004,280.601843508453,241929.99999999988,0.5656541516274842,0.008838346119179441,2020-03-10,2020-03-14,0.0,-4.0
7663.0,United Kingdom,2020-03-11,459.0,8.0,67886.004,280.601843508453,241929.99999999988,0.6761334781172272,0.011784461492239254,2020-03-10,2020-03-14,1.0,-3.0
7664.0,United Kingdom,2020-03-12,459.0,8.0,67886.004,280.601843508453,241929.99999999988,0.6761334781172272,0.011784461492239254,2020-03-10,2020-03-14,2.0,-2.0
7665.0,United Kingdom,2020-03-13,801.0,8.0,67886.004,280.601843508453,241929.99999999988,1.1799192069104554,0.011784461492239254,2020-03-10,2020-03-14,3.0,-1.0
7666.0,United Kingdom,2020-03-14,1143.0,21.0,67886.004,280.601843508453,241929.99999999988,1.6837049357036833,0.030934211417128044,2020-03-10,2020-03-14,4.0,0.0
7667.0,United Kingdom,2020-03-15,1144.0,21.0,67886.004,280.601843508453,241929.99999999988,1.6851779933902133,0.030934211417128044,2020-03-10,2020-03-14,5.0,1.0
,Philippines,,,,,,,,,,2020-03-15,,
